P(topic 1),P(topic 2),P(topic 3),P(topic 4),P(topic 5),P(topic 6),P(topic 7),P(topic 8),P(topic 9),P(topic 10),P(topic 11),P(topic 12),P(topic 13),P(topic 14),P(topic 15),P(topic 16),P(topic 17),P(topic 18),P(topic 19),P(topic 20)
0.011198540014975809,0.011198540014975809,0.011198540014975809,0.011198540014975809,0.011198540014975809,0.011198540014975805,0.011198540014975809,0.011198540014975807,0.011198540014975809,0.011198540014975809,0.011198540014975809,0.011198540031879865,0.011198540014975805,0.011198540014975809,0.011198540014975809,0.011198540014975809,0.011198540014975809,0.7872277396985556,0.011198540014975809,0.011198540014975809
0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384557444243,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.008885384548791784,0.8311776935643038,0.008885384548791784,0.008885384548791784
0.006413993215941722,0.006413993215941726,0.006413993215941726,0.006413993215941725,0.006413993215941725,0.006413993215941712,0.0064139932159417235,0.006413993215941718,0.006413993215941726,0.006413993215941724,0.006413993215941725,0.006413993438555074,0.00641399321594171,0.006413993215941726,0.006413993215941725,0.0064139932159417235,0.006413993215941726,0.8781341286744939,0.006413993215941726,0.006413993215941726
0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.0083703754837039,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.008370375357701947,0.8409628680776612,0.008370375357701947,0.008370375357701947
0.010241561240554087,0.010241561240554087,0.010241561240554087,0.010241561240554087,0.010241561240554087,0.010241561240554085,0.010241561240554087,0.010241561240554085,0.010241561240554087,0.010241561240554087,0.010241561240554087,0.01024156141988294,0.010241561240554085,0.010241561240554087,0.010241561240554087,0.010241561240554087,0.010241561240554087,0.8054103362501437,0.010241561240554087,0.010241561240554087
0.01371802925340069,0.013718029253400692,0.013718029253400692,0.013718029253400692,0.013718029253400692,0.013718029253400687,0.01371802925340069,0.013718029253400689,0.013718029253400692,0.01371802925340069,0.013718029253400692,0.013718029272709901,0.013718029253400687,0.013718029253400692,0.013718029253400692,0.01371802925340069,0.013718029253400692,0.7393574441660775,0.013718029253400692,0.013718029253400692
0.012989458465819503,0.012989458465819503,0.012989458465819503,0.012989458465819503,0.012989458465819503,0.012989458465819502,0.012989458465819503,0.012989458465819502,0.012989458465819503,0.012989458465819503,0.012989458465819503,0.012989458503423907,0.012989458465819502,0.012989458465819503,0.012989458465819503,0.012989458465819503,0.012989458465819503,0.7532002891118249,0.012989458465819503,0.012989458465819503
0.010941804177685777,0.010941804177685777,0.010941804177685777,0.010941804177685777,0.010941804177685777,0.010941804177685775,0.010941804177685777,0.010941804177685775,0.010941804177685777,0.010941804177685777,0.010941804177685777,0.010941804197751799,0.010941804177685775,0.010941804177685777,0.010941804177685777,0.010941804177685777,0.010941804177685777,0.7921057206039043,0.010941804177685777,0.010941804177685777
0.009789670095558258,0.00978967009555826,0.00978967009555826,0.00978967009555826,0.00978967009555826,0.009789670095558256,0.009789670095558258,0.009789670095558256,0.00978967009555826,0.00978967009555826,0.00978967009555826,0.009789670103617634,0.009789670095558254,0.00978967009555826,0.00978967009555826,0.00978967009555826,0.00978967009555826,0.8139962681763339,0.00978967009555826,0.00978967009555826
0.01108871405311199,0.011088714053111992,0.011088714053111992,0.011088714053111992,0.011088714053111992,0.011088714053111988,0.011088714053111992,0.01108871405311199,0.011088714053111992,0.011088714053111992,0.011088714053111992,0.011088714059143991,0.011088714053111988,0.011088714053111992,0.011088714053111992,0.011088714053111992,0.011088714053111992,0.7893144329848404,0.011088714053111992,0.011088714053111992
0.008304032998860383,0.008304032998860384,0.008304032998860384,0.008304032998860384,0.008304032998860384,0.008304033015550287,0.008304032998860384,0.008304032998860383,0.008304032998860384,0.008304032998860384,0.008304032998860384,0.008304033044445578,0.008304032998860381,0.008304032998860384,0.008304032998860384,0.008304032998860384,0.008304032998860384,0.8422233729593777,0.008304032998860384,0.008304032998860384
0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.0151535887926769,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.015153588789232994,0.7120818130011294,0.015153588789232994,0.015153588789232994
0.010678174912429375,0.010678174912429377,0.010678174912429377,0.010678174912429377,0.010678174912429377,0.010678174912429372,0.010678174912429375,0.010678174912429374,0.010678174912429377,0.010678174912429375,0.010678174912429377,0.010678174925156153,0.01067817491242937,0.010678174912429377,0.010678174912429377,0.010678174912429375,0.010678174912429377,0.7971146766511154,0.010678174912429377,0.010678174912429377
0.009029506687572152,0.009029506687572152,0.009029506687572152,0.009029506687572152,0.009029506687572152,0.009029506687572148,0.009029506687572152,0.00902950668757215,0.009029506687572152,0.009029506687572152,0.009029506687572152,0.00902950674296996,0.009029506687572148,0.009029506687572152,0.009029506687572152,0.009029506687572152,0.009029506687572152,0.8284393728807314,0.009029506687572152,0.009029506687572152
0.009217602218727848,0.009217602218727852,0.009217602218727852,0.009217602218727852,0.009217602218727852,0.009217602218727843,0.00921760221872785,0.009217602218727847,0.009217602218727852,0.00921760221872785,0.009217602218727852,0.009217602226355053,0.009217602218727843,0.009217602218727852,0.009217602218727852,0.00921760221872785,0.009217602218727852,0.8248655578365435,0.009217602218727852,0.009217602218727852
0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.0156371624283431,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.015637161038191415,0.7028939388842115,0.015637161038191415,0.015637161038191415
0.010491288647985706,0.010491288647985708,0.010491288647985708,0.010491288647985706,0.010491288647985706,0.010491288647985705,0.010491288647985706,0.010491288647985706,0.010491288647985708,0.010491288647985706,0.010491288647985706,0.010491288653621407,0.010491288647985705,0.010491288647985708,0.010491290724678614,0.010491288647985706,0.010491288647985708,0.8006655136059431,0.010491288647985708,0.010491288647985708
0.009209143518737532,0.009209143518737533,0.009209143518737533,0.009209143518737533,0.009209143518737533,0.009209143518737526,0.009209143518737533,0.00920914351873753,0.009209143518737533,0.009209143518737533,0.009209143518737533,0.009209143524834349,0.009209143518737526,0.009209143518737535,0.009209143518737533,0.009209143518737533,0.009209143518737533,0.8250262731378899,0.009209143518737533,0.009209143518737535
0.00899138414492553,0.008991384144925531,0.008991384144925531,0.008991384144925531,0.00899138414492553,0.008991384144925525,0.00899138414492553,0.008991384144925528,0.008991384144925531,0.00899138414492553,0.00899138414492553,0.008991384154244728,0.008991384144925525,0.008991384144925531,0.00899138414492553,0.00899138414492553,0.008991384144925531,0.8291637012370956,0.008991384144925531,0.008991384144925531
0.011284128352489748,0.01128412835248975,0.01128412835248975,0.01128412835248975,0.01128412835248975,0.011284128352489743,0.011284128352489748,0.011284128352489747,0.01128412835248975,0.011284128352489748,0.011284128352489748,0.011284128569628984,0.011284128352489743,0.01128412835248975,0.011284128352489748,0.011284128352489748,0.01128412835248975,0.7856015610855558,0.01128412835248975,0.01128412835248975
0.011942355362651206,0.011942355362651208,0.011942355362651208,0.011942355362651208,0.011942355362651208,0.011942355362651199,0.011942355362651208,0.011942355362651204,0.011942355362651208,0.011942355362651208,0.011942355362651208,0.011942355364112187,0.011942355362651197,0.01194235536265121,0.011942355362651208,0.011942355362651208,0.011942355362651208,0.7730952481081659,0.011942355362651208,0.01194235536265121
0.01062393592383674,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.010623935923836739,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.010623935936728236,0.010623935923836739,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.01062393592383674,0.7981452174342106,0.01062393592383674,0.01062393592383674
0.009209664809133402,0.009209664809133404,0.009209664809133404,0.009209664809133404,0.009209664809133404,0.009209664809133402,0.009209664809133402,0.009209664809133402,0.009209664809133404,0.009209664809133402,0.009209664809133404,0.009209664822520253,0.009209664809133402,0.009209664809133404,0.009209664809133404,0.009209664809133402,0.009209664809133404,0.8250163686130786,0.009209664809133404,0.009209664809133404
0.01001939042112658,0.010019390421126581,0.010019390421126581,0.010019390421126581,0.010019390421126581,0.010019390421126574,0.010019390421126581,0.010019390421126578,0.010019390421126581,0.010019390421126581,0.010019390421126581,0.010019390422460714,0.010019390421126574,0.010019390421126581,0.010019390421126581,0.010019390421126581,0.010019390421126581,0.8096315819972609,0.010019390421126581,0.010019390421126581
0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321612769681495,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.014321611851209372,0.7278893739085499,0.014321611851209372,0.014321611851209372
0.01186123627294291,0.011861236272942912,0.011861236272942912,0.011861236272942912,0.011861236272942912,0.011861236272942907,0.01186123627294291,0.011861236272942909,0.011861236272942912,0.01186123627294291,0.011861236272942912,0.011861236334159784,0.011861236272942907,0.011861236272942912,0.011861236272942912,0.01186123627294291,0.011861236272942912,0.7746365107528679,0.011861236272942912,0.011861236272942912
0.007525460002448616,0.0075254600024486215,0.0075254600024486215,0.0075254600024486215,0.0075254600024486215,0.007525460002448603,0.007525460002448618,0.007525460295879111,0.0075254600024486215,0.007525460002448619,0.007525460002448621,0.007525460006202761,0.007525460002448602,0.0075254600024486215,0.007525460002448621,0.007525460002448619,0.0075254600024486215,0.8570162596562917,0.0075254600024486215,0.0075254600024486215
0.005667802463748451,0.005667802463748463,0.005667802463748463,0.005667802463748461,0.005667802463748461,0.005667802463748422,0.005667802463748456,0.005667802487234549,0.005667802463748463,0.0056678024637484585,0.00566780246374846,0.005667802468474437,0.0056678024673318715,0.005667802463748463,0.00566780246374846,0.005667802463748458,0.005667802463748463,0.892311753156984,0.005667802463748463,0.005667802463748463
0.012148324710838144,0.012148324710838146,0.012148324710838146,0.012148324710838144,0.012148324710838144,0.012148324710838142,0.012148324710838144,0.012148324710838142,0.012148324710838146,0.012148324710838144,0.012148324710838144,0.012148324713597617,0.01214832471083814,0.012148324710838146,0.012148324710838144,0.012148324710838144,0.012148324710838146,0.7691818304913159,0.012148324710838146,0.012148324710838146
0.008179187242999368,0.008179187242999372,0.008179187242999372,0.008179187242999372,0.008179187242999372,0.008179187242999361,0.008179187242999368,0.008179187242999365,0.008179187242999372,0.00817918724299937,0.00817918724299937,0.008179187244528475,0.00817918724299936,0.008179187242999372,0.00817918724299937,0.00817918724299937,0.008179187242999372,0.8445954423814829,0.008179187242999372,0.008179187242999372
0.008474032792987186,0.008474032792987191,0.008474032792987191,0.00847403279298719,0.00847403279298719,0.00847403279298718,0.008474032792987187,0.008474032792987186,0.008474032792987191,0.00847403279298719,0.00847403279298719,0.008474032798321825,0.00847403279298718,0.008474032792987191,0.00847403279298719,0.00847403279298719,0.008474032792987191,0.8389933769279088,0.008474032792987191,0.008474032792987191
0.005618041371444113,0.005618041371444113,0.005618041371444113,0.005618041371444113,0.005618041371444113,0.005618041371444112,0.005618041371444113,0.005618042009586923,0.005618041371444113,0.005618041371444113,0.005618041371444113,0.005618041396023393,0.005618041371444112,0.005618041371444113,0.005618041371444113,0.005618041371444113,0.005618041371444113,0.8932572132798395,0.005618041371444113,0.005618041371444113
0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303958737339,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.009553303917235615,0.8184872255310217,0.009553303917235615,0.009553303917235615
0.010634935037961852,0.010634935037961856,0.010634935037961856,0.010634935037961856,0.010634935037961856,0.010634935037961845,0.010634935037961854,0.01063493503796185,0.010634935037961856,0.010634935037961854,0.010634935037961856,0.01063493504937579,0.010634935037961844,0.010634935037961856,0.010634935037961854,0.010634935037961854,0.010634935037961856,0.7979362342673108,0.010634935037961856,0.010634935037961856
0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774657258164,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.014871774446385013,0.7174362853078118,0.014871774446385013,0.014871774446385013
0.008097326597756091,0.008097326597756093,0.008097326597756093,0.008097326597756093,0.008097326597756093,0.008097326597756086,0.008097326597756093,0.00809732659775609,0.008097326597756093,0.008097326597756093,0.008097326597756093,0.008097326604476613,0.008097326597756086,0.008097326597756093,0.008097326597756093,0.008097326597756093,0.008097326597756093,0.8461507946359136,0.008097326597756093,0.008097326597756093
0.009572397595374614,0.009572397595374616,0.009572397595374616,0.009572397595374614,0.009572397595374614,0.00957239759537461,0.009572397595374614,0.009572397595374614,0.009572397595374616,0.009572397595374614,0.009572397595374614,0.009572397597343843,0.00957239759537461,0.009572397595374616,0.009572397595374614,0.009572397595374614,0.009572397595374616,0.8181244456859132,0.009572397595374616,0.009572397595374616
0.00703819980247782,0.007038199802477823,0.007038199802477823,0.007038199802477823,0.007038199802477823,0.007038199802477814,0.007038199802477822,0.007038199802477818,0.007038199802477823,0.007038199802477822,0.007038199802477823,0.007038199804700903,0.0070381998024778136,0.007038199802477824,0.007038199802477823,0.007038199802477822,0.007038199802477823,0.8662742037506983,0.007038199802477823,0.007038199802477824
0.011302308816812276,0.011302308816812276,0.011302308816812276,0.011302308816812276,0.011302308816812276,0.14078609472227085,0.011302308816812276,0.011302308816812275,0.011302308816812276,0.011302308816812276,0.011302308816812276,0.011302308832653176,0.011302308816812271,0.011302308816812276,0.011302308816812276,0.011302308816812276,0.011302308816812276,0.6557723465592673,0.011302308816812276,0.011302308816812276
0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662318081125,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.015407662310547828,0.7072544160920581,0.015407662310547828,0.015407662310547828
0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970687845709,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.009986970678188687,0.8102475571047579,0.009986970678188687,0.009986970678188687
0.013201821480113755,0.013201821480113757,0.013201821480113757,0.013201821480113757,0.013201821480113757,0.013201821480113755,0.013201821480113755,0.013201821480113755,0.013201821480113757,0.013201821480113757,0.013201821480113757,0.013201821484512892,0.013201821480113755,0.013201821480113757,0.013201821480113757,0.013201821480113757,0.013201821480113757,0.7491653918734396,0.013201821480113757,0.013201821480113757
0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031987,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742226672364,0.012714742181031987,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.012714742181031989,0.7584198985147519,0.012714742181031989,0.012714742181031989
0.007500087149107467,0.00750008714910747,0.00750008714910747,0.00750008714910747,0.00750008714910747,0.007500087149107459,0.007500087149107468,0.007500087149107464,0.00750008714910747,0.007500087149107469,0.007500087149107469,0.007500087207479051,0.007500087149107457,0.00750008714910747,0.007500087149107469,0.007500087149107468,0.00750008714910747,0.8574983441085866,0.00750008714910747,0.00750008714910747
0.008984714479545321,0.008984714479545323,0.008984714479545323,0.008984714479545323,0.008984714479545323,0.008984714479545321,0.008984714479545323,0.008984714479545321,0.008984714479545323,0.008984714479545323,0.008984714479545323,0.00898471448808312,0.008984714479545321,0.008984714479545323,0.008984714479545323,0.008984714479545323,0.008984714479545323,0.8292904248801012,0.008984714479545323,0.008984714479545323
0.008714086960264785,0.008714086960264785,0.008714086960264785,0.008714086960264785,0.008714086960264785,0.008714086960264784,0.008714086960264785,0.008714086960264784,0.008714086960264785,0.008714086960264785,0.008714086960264785,0.008714086968270463,0.008714086960264784,0.008714086960264785,0.008714086960264785,0.008714086960264785,0.008714086960264785,0.8344323477469635,0.008714086960264785,0.008714086960264785
0.005658284513325978,0.005658284513325978,0.005658284513325978,0.005658284513325978,0.005658284513325978,0.005658284513325977,0.005658284513325978,0.005658285388588739,0.005658284513325978,0.005658284513325978,0.005658284513325978,0.00565828453852461,0.005658284513325977,0.005658284513325978,0.005658284513325978,0.005658284513325978,0.005658284513325978,0.8924925933463449,0.005658284513325978,0.005658284513325978
0.015052543889178066,0.015052543889178066,0.015052543889178066,0.015052543889178066,0.015052543889178066,0.015052543889178064,0.015052543889178066,0.015052543889178064,0.015052543889178066,0.015052543889178066,0.015052543889178066,0.015052544528174016,0.015052543889178064,0.015052543889178066,0.015052543889178066,0.015052543889178066,0.015052543889178066,0.7140016654666207,0.015052543889178066,0.015052543889178066
0.010335834190195226,0.010335834190195228,0.010335834190195226,0.010335834190195226,0.010335834190195226,0.010335834190195224,0.010335834190195226,0.010335834190195224,0.010335834190195228,0.010335834190195226,0.010335834190195226,0.010335834227695656,0.010335834190195224,0.010335834190195228,0.010335834190195226,0.010335834190195226,0.010335834190195228,0.8036191503487903,0.010335834190195228,0.010335834190195228
0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122155,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.00962007112678469,0.009620071114122155,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.009620071114122157,0.8172186488190166,0.009620071114122157,0.009620071114122157
0.00830007409717205,0.008300074097172053,0.008300074097172053,0.008300074097172053,0.008300074097172053,0.008300074128287292,0.008300074097172051,0.008300074097172047,0.008300074097172053,0.008300074097172051,0.008300074097172053,0.008300074098073902,0.008300074097172042,0.008300074097172053,0.008300074097172053,0.008300074097172051,0.008300074097172053,0.8422985921217138,0.008300074097172053,0.008300074097172053
0.008058632362832099,0.008058632362832103,0.008058632362832103,0.008058632362832103,0.008058632362832103,0.00805863236283209,0.0080586323628321,0.008058632362832096,0.008058632362832103,0.0080586323628321,0.008058632362832103,0.008058632367087499,0.008058632362832089,0.008058632362832103,0.008058632362832103,0.0080586323628321,0.008058632362832103,0.8468859851019347,0.008058632362832103,0.008058632362832103
0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.010916721945059783,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.01091672191933033,0.7925822835069943,0.01091672191933033,0.01091672191933033
0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.01136009373834078,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093753237004,0.01136009373834078,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.011360093738340783,0.7841582189566291,0.011360093738340783,0.011360093738340783
0.008513839663852402,0.008513839663852408,0.008513839663852406,0.008513839663852406,0.008513839663852406,0.008513839663852394,0.008513839663852404,0.008513839663852399,0.008513839663852406,0.008513839663852404,0.008513839663852406,0.008513839668338383,0.008513839663852392,0.008513839663852408,0.008513839663852406,0.008513839663852404,0.008513839663852406,0.8382370463823183,0.008513839663852406,0.008513839663852408
0.01157504722399787,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.011575047223997869,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.011575047247210734,0.011575047223997869,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.01157504722399787,0.7800741027208278,0.01157504722399787,0.01157504722399787
0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469982,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609300291565,0.008058609255469982,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.008058609255469983,0.8468864241012487,0.008058609255469983,0.008058609255469983
0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450391697906,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.8266473167870055,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.007271450369248536,0.04246657654407158,0.007271450369248536,0.007271450369248536
0.011914833222452714,0.011914833222452716,0.011914833222452716,0.011914833222452716,0.011914833222452716,0.01191483322245271,0.011914833222452716,0.011914833222452714,0.011914833222452716,0.011914833222452716,0.011914833222452716,0.011914833247610378,0.01191483322245271,0.011914833222452716,0.011914833222452716,0.011914833222452716,0.011914833222452716,0.773618168748241,0.011914833222452716,0.011914833222452716
0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571525943888,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.013532571474202683,0.7428811419384079,0.013532571474202683,0.013532571474202683
0.006290396853828118,0.0062903968538281394,0.0062903968538281394,0.006290396853828137,0.006290396853828137,0.00629039685382807,0.006290396853828127,0.006290396853828102,0.0062903968538281394,0.006290396853828132,0.006290396853828135,0.006290397979792666,0.006290396853828064,0.00629039685382814,0.006290396853828134,0.006290396853828129,0.0062903968538281394,0.880482458651301,0.0062903968538281394,0.00629039685382814
0.0055584383257903285,0.005558438325790329,0.005558438325790329,0.0055584383257903285,0.0055584383257903285,0.005558438325790328,0.0055584383257903285,0.005558438620663437,0.005558438325790329,0.0055584383257903285,0.0055584383257903285,0.005558438348444363,0.005558438325790328,0.005558438325790329,0.0055584383257903285,0.0055584383257903285,0.005558438325790329,0.8943896714924564,0.005558438325790329,0.005558438325790329
0.007324520787639652,0.0073245207876405,0.007324520787640481,0.007324520787640411,0.007324520787640388,0.0073245226529004975,0.007324520787640029,0.007324520787639057,0.007324520787640491,0.007324520787640198,0.007324520787640321,0.007324520797036582,0.0073245207876375855,0.007324520787640514,0.007324520787640312,0.0073245207876401095,0.007324520787640499,0.8608341031601813,0.007324520787640491,0.007324520787640514
0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.01492911868834891,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.014929118681865267,0.7163467450380764,0.014929118681865267,0.014929118681865267
0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400045280849,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.012358400043055726,0.7651903991797161,0.012358400043055726,0.012358400043055726
0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563956213017,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.013051563870124207,0.7520202863815513,0.013051563870124207,0.013051563870124207
0.015316718090643652,0.015316718090643656,0.015316718090643656,0.015316718090643656,0.015316718090643656,0.015316718090643649,0.015316718090643656,0.015316718090643652,0.015316718090643656,0.015316718090643656,0.015316718090643656,0.015316718211821906,0.015316718090643649,0.015316718090643656,0.015316718090643656,0.015316718090643656,0.015316718090643656,0.7089823561565922,0.015316718090643656,0.015316718090643656
0.00858579582296554,0.00858579582296554,0.00858579582296554,0.00858579582296554,0.00858579582296554,0.008585795822965538,0.00858579582296554,0.008585795822965538,0.00858579582296554,0.00858579582296554,0.00858579582296554,0.008585795830086156,0.008585795822965538,0.00858579582296554,0.00858579582296554,0.00858579582296554,0.00858579582296554,0.8368698793565342,0.00858579582296554,0.00858579582296554
0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.013914514808678925,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.0139145146227254,0.735624221982264,0.0139145146227254,0.0139145146227254
0.012898123722610767,0.012898123722610769,0.012898123722610769,0.012898123722610769,0.012898123722610769,0.012898123722610766,0.012898123722610769,0.012898123722610767,0.012898123722610769,0.012898123722610769,0.012898123722610769,0.01289812372629019,0.012898123722610766,0.012898123722610769,0.012898123722610769,0.012898123722610769,0.012898123722610769,0.754935649266716,0.012898123722610769,0.012898123722610769
0.008967481651803584,0.008967481651803586,0.008967481651803586,0.008967481651803586,0.008967481651803586,0.008967481729644095,0.008967481651803584,0.008967481651803584,0.008967481651803586,0.008967481651803584,0.008967481651803584,0.008967481659917275,0.008967481651803581,0.008967481651803586,0.008967481651803584,0.008967481651803584,0.008967481651803586,0.8296178485297778,0.008967481651803586,0.008967481651803586
0.006959620769373082,0.006959620769373087,0.006959620769373087,0.006959620769373086,0.006959620769373086,0.006959620769373074,0.006959620769373085,0.006959620821426482,0.006959620769373087,0.006959620769373085,0.006959620769373086,0.006959620775116993,0.006959620769373073,0.006959620769373087,0.006959620769373086,0.006959620769373085,0.006959620769373087,0.867767205324114,0.006959620769373087,0.006959620769373087
0.012815664899968923,0.012815664899968925,0.012815664899968925,0.012815664899968925,0.012815664899968925,0.012815664899968921,0.012815664899968925,0.012815664899968923,0.012815664899968925,0.012815664899968925,0.012815664899968925,0.012815664934208944,0.012815664899968921,0.012815664899968925,0.012815664899968925,0.012815664899968925,0.012815664899968925,0.7565023668663504,0.012815664899968925,0.012815664899968925
0.012971530786358139,0.012971530786358139,0.012971530786358139,0.012971530786358139,0.012971530786358139,0.012971530786358137,0.012971530786358139,0.012971530786358137,0.012971530786358139,0.012971530786358139,0.012971530786358139,0.01297153081760577,0.012971530786358137,0.012971530786358139,0.012971530786358139,0.012971530786358139,0.012971530786358139,0.7535409150279477,0.012971530786358139,0.012971530786358139
0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.01467898473422734,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.014678984660402994,0.7210992913785189,0.014678984660402994,0.014678984660402994
0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.29644892742135553,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.013198720473258995,0.4659741040599825,0.013198720473258995,0.013198720473258995
